experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
2,100,"min-max-scaler (-1, 1)","(None, 100, 7)","(None, 3)",0.16471730427074566,0.34804710790147825,0.9341921806335449,0.8974889516830444
2,150,"min-max-scaler (-1, 1)","(None, 150, 7)","(None, 3)",0.0232204498923191,0.5413455229807433,0.9925825595855713,0.9114238619804382
2,200,"min-max-scaler (-1, 1)","(None, 200, 7)","(None, 3)",0.014301081080592734,0.539719849142765,0.9955419301986694,0.9136313199996948
2,250,"min-max-scaler (-1, 1)","(None, 250, 7)","(None, 3)",0.05784975233880621,0.32760589777115856,0.9791013598442078,0.920634925365448
2,300,"min-max-scaler (-1, 1)","(None, 300, 7)","(None, 3)",0.044260391928130964,0.3610499481224573,0.9845317602157593,0.9188069701194763
