experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
3,100,"min-max-scaler (-1, 1)","(None, 100, 7)","(None, 3)",0.23708753226078846,0.2663607985932132,0.898989200592041,0.8899755477905273
3,150,"min-max-scaler (-1, 1)","(None, 150, 7)","(None, 3)",0.18543341379964898,0.2675790774290687,0.9222994446754456,0.892580509185791
3,200,"min-max-scaler (-1, 1)","(None, 200, 7)","(None, 3)",0.2528671465565133,0.2648410219303079,0.8914631009101868,0.897010862827301
3,250,"min-max-scaler (-1, 1)","(None, 250, 7)","(None, 3)",0.10156128164171503,0.27978581371312233,0.9645364880561829,0.9011548757553101
3,300,"min-max-scaler (-1, 1)","(None, 300, 7)","(None, 3)",0.21508788263438575,0.26293912176039475,0.9115044474601746,0.8907014727592468
