experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
2,100,"min-max-scaler (-1, 1)","(None, 4, 25, 7)","(None, 3)",0.04833548804394859,0.4905762241079454,0.9831476211547852,0.8988686800003052
2,150,"min-max-scaler (-1, 1)","(None, 6, 25, 7)","(None, 3)",0.03883520567986602,0.42614392522418126,0.9873589873313904,0.9139072895050049
2,200,"min-max-scaler (-1, 1)","(None, 8, 25, 7)","(None, 3)",0.04449090440831528,0.3882655582186613,0.985511302947998,0.9141831994056702
2,250,"min-max-scaler (-1, 1)","(None, 10, 25, 7)","(None, 3)",0.0628600773683453,0.34985603828324113,0.9813653826713562,0.9265010356903076
2,300,"min-max-scaler (-1, 1)","(None, 12, 25, 7)","(None, 3)",0.036777989303437765,0.3751436703190842,0.9885033369064331,0.9266777038574219
