experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
3,100,"min-max-scaler (-1, 1)","(None, 100, 7)","(None, 3)",0.23341173681251523,0.27690969185720204,0.9022181630134583,0.8930997252464294
3,150,"min-max-scaler (-1, 1)","(None, 150, 7)","(None, 3)",0.19201383344824377,0.26330100693993613,0.9252474308013916,0.8972686529159546
3,200,"min-max-scaler (-1, 1)","(None, 200, 7)","(None, 3)",0.13447610367737067,0.2565469880067964,0.9459421634674072,0.904076099395752
3,250,"min-max-scaler (-1, 1)","(None, 250, 7)","(None, 3)",0.058880165517539454,0.3237993893891791,0.9775280952453613,0.9198369383811951
3,300,"min-max-scaler (-1, 1)","(None, 300, 7)","(None, 3)",0.16233895801940249,0.19861415228823529,0.9302570819854736,0.9269983768463135
